fixed.acidity volatile.acidity citric.acid residual.sugar chlorides free.sulfur.dioxide total.sulfur.dioxide density pH sulphates alcohol quality
1.974081	-0.3215836	-2.995732	1.536867	-2.453408	1.386294	2.397895	0.9962	3.41	-0.9416085	2.388763	5
1.974081	-0.3215836	-2.995732	1.536867	-2.453408	1.386294	2.397895	0.9962	3.41	-0.9416085	2.388763	5
2.014903	-0.6539265	-2.207275	0.4054651	-2.538307	2.397895	3.663562	0.9968	3.42	-0.5447272	2.261763	5
1.88707	-0.3495575	-2.65926	0.4700036	-2.577022	1.791759	2.70805	0.9962	3.44	-0.5447272	2.370244	5
2.230014	-1.139434	-0.5621189	0.6931472	-2.60369	3.295837	4.174387	0.9969	3.28	-0.2357223	2.370244	5
2.079442	-0.3495575	-2.995732	0.6418539	-2.60369	2.079442	2.944439	0.9962	3.34	-0.05129329	2.351375	6
2.04122	-0.4620355	-2.525729	0.6418539	-2.577022	2.70805	3.295837	0.9967	3.32	-0.6161861	2.251292	6
2.04122	-0.4004776	-1.469676	0.7419373	-2.430418	2.833213	4.564348	0.9962	3.32	-0.7339692	2.251292	5
2.04122	-0.3710637	-1.514128	0.6418539	-2.476938	2.890372	4.543295	0.9961	3.31	-0.7339692	2.251292	5
2.116256	-0.3930426	-1.347074	0.7419373	-2.476938	2.397895	3.7612	0.9976	3.31	-0.6348783	2.219203	4
2.272126	-1.139434	-0.6161861	0.9162907	-2.36446	3.332205	4.418841	0.9984	3.28	-0.1984509	2.261763	5
2.174752	-0.8915981	-0.4462871	0.7884574	-2.375156	2.197225	3.73767	0.9986	3.54	-0.4155154	2.351375	5
2.174752	-0.8915981	-0.4462871	0.7884574	-2.375156	2.197225	3.73767	0.9986	3.54	-0.4155154	2.351375	5
1.902108	-0.2876821	-2.120264	0.6931472	-2.453408	2.484907	4.382027	0.9958	3.38	-0.6539265	2.312535	5
2.116256	-0.4700036	-1.609438	0.4054651	-2.525729	3.295837	4.779123	0.9972	3.16	0.1133287	2.208274	4
1.824549	-0.7985077	-1.609438	0.4700036	-2.673649	1.098612	2.70805	0.9958	3.41	-0.5798185	2.219203	5
2.054124	-0.8439701	-0.3566749	0.6418539	-0.7678707	3.091042	4.204693	0.9974	3.13	0.2468601	2.24071	5
2.00148	-0.6931472	-0.7550226	0.6931472	-2.453408	3.044522	4.290459	0.997	3.36	-0.5621189	2.208274	5
1.987874	-0.4004776	-1.347074	0.5877867	-0.9137939	2.772589	3.931826	0.9969	3.16	0.1310283	2.24071	5
1.84055	-1.203973	-0.7339692	0.5877867	-2.673649	2.890372	4.110874	0.9959	3.44	-0.2484614	2.332144	6
1.931521	-0.597837	-1.89712	0.7884574	-2.577022	2.944439	3.688879	0.9961	3.41	-0.5276327	2.312535	5
2.151762	-0.7133499	-1.272966	0.6418539	-2.207275	2.995732	4.912655	0.9972	2.93	0.6678294	2.292535	6
2.04122	-0.7133499	-1.347074	0.6418539	-2.780621	2.197225	3.433987	0.9966	3.39	-0.4462871	2.261763	5
2.230014	-0.9416085	-0.8209806	0.7419373	-2.234926	3.526361	4.828314	0.9978	3.14	0.1988509	2.251292	5
1.94591	-0.4780358	-2.525729	0.5877867	-2.577022	2.079442	3.178054	0.9978	3.48	-0.6348783	2.197225	5
2.066863	-0.6539265	-1.347074	0.6418539	-2.538307	3.73767	4.941642	0.9964	3.23	-0.6161861	2.251292	5
2.151762	-0.7133499	-1.272966	0.6418539	-2.207275	2.995732	4.912655	0.9972	2.93	0.6678294	2.292535	6
2.151762	-0.7133499	-1.237874	0.6931472	-2.207275	2.944439	4.890349	0.9972	2.93	0.6830968	2.282382	5
2.04122	-0.7133499	-1.347074	0.6418539	-2.780621	2.197225	3.433987	0.9966	3.39	-0.4462871	2.261763	5
1.609438	0.01980263	-3.218876	0.3364722	-3.101093	3.713572	4.442651	0.9938	3.75	-0.7339692	2.351375	4
1.547563	-0.5108256	-1.771957	0.8329091	-2.847312	2.833213	4.663439	0.9932	3.85	-0.5108256	2.557227	6
1.94591	-0.6931472	-1.386294	0.6931472	-2.65926	1.098612	3.091042	0.9963	3.25	-0.4620355	2.219203	5
2.028148	-0.1053605	-2.813411	0.9162907	-2.538307	1.609438	2.302585	0.9967	3.39	-0.5798185	2.282382	5
2.091864	-0.6069695	-1.714798	0.6418539	-2.525729	2.564949	3.555348	0.9972	3.3	-0.5276327	2.197225	6
2.116256	-0.4942963	-1.203973	0.7419373	-2.476938	2.397895	3.912023	0.9972	3.4	-0.4942963	2.322388	6
2.054124	-0.6931472	-1.203973	0.6418539	-2.590267	2.079442	3.091042	0.9959	3.31	-0.5798185	2.341806	6
2.091864	-0.6069695	-1.714798	0.6418539	-2.525729	2.564949	3.555348	0.9972	3.3	-0.5276327	2.197225	6
2.091864	-0.5533852	-1.514128	0.7419373	-2.56395	2.484907	4.174387	0.9967	3.29	-0.6733446	2.219203	5
1.974081	-0.7133499	-1.427116	0.7884574	-2.65926	1.609438	3.583519	0.996	3.33	-0.7339692	2.24071	5
2.091864	-0.5533852	-1.514128	0.7419373	-2.56395	2.484907	4.174387	0.9967	3.29	-0.6733446	2.219203	5
2.054124	-0.8915981	-0.3856625	0.5306283	-0.761426	2.890372	4.234107	0.9973	3.08	0.2700271	2.230014	5
1.824549	-0.4620355	-1.171183	0.5306283	-2.430418	2.70805	4.158883	0.9969	3.46	-0.2357223	2.230014	5
2.079442	-1.108663	-0.6348783	0.9162907	-2.396896	2.890372	4.382027	0.9976	3.37	-0.2231436	2.261763	6
2.091864	-0.2420716	-0.6539265	0.6931472	-2.103734	3.610918	5.030438	0.9969	3.21	-0.3710637	2.230014	5
2.054124	-0.5798185	-1.660731	0.5877867	-2.263364	2.484907	3.850148	0.9964	3.19	-0.07257069	2.251292	5
2.128232	-0.4780358	-2.407946	0.7884574	-2.476938	2.397895	4.682131	0.9964	3.15	-0.4155154	2.282382	5
2.128232	-0.5108256	-2.302585	0.7884574	-2.465104	2.639057	4.70953	0.9964	3.15	-0.4155154	2.282382	5
2.312535	-1.171183	-0.8209806	0.8329091	-2.525729	3.091042	3.828641	0.9988	3.32	-0.4004776	2.272126	6
2.054124	-0.5798185	-1.660731	0.5877867	-2.263364	2.484907	3.850148	0.9964	3.19	-0.07257069	2.251292	5
2.24071	-0.9162907	-1.171183	0.7884574	-2.407946	2.564949	4.127134	0.9966	3.07	-0.4620355	2.351375	6
2.116256	-0.6161861	-1.272966	0.6418539	-2.56395	2.397895	3.688879	0.9978	3.39	-0.4942963	2.302585	6
2.054124	-0.5798185	-2.120264	0.6931472	-2.501036	1.94591	3.332205	0.997	3.37	-0.6931472	2.24071	6
2.174752	-0.597837	-3.218876	0.7884574	-2.128632	2.639057	4.025352	0.9962	3.21	-0.5108256	2.388763	6
1.94591	-0.3710637	-2.525729	0.5877867	-2.333044	3.091042	4.488636	0.9959	3.34	-0.6161861	2.219203	6
1.987874	0.06765865	-2.407946	0.5306283	-1.725972	2.302585	4.488636	0.9962	3.3	-0.5621189	2.197225	5
2.174752	-0.597837	-3.218876	0.7884574	-2.128632	2.639057	4.025352	0.9962	3.21	-0.5108256	2.388763	6
2.054124	-0.6931472	-1.771957	0.4700036	-2.501036	3.044522	4.624973	0.996	3.39	-0.7339692	2.251292	5
2.197225	-0.4780358	-3.218876	0.6418539	-1.924149	3.295837	4.49981	0.9984	3.16	-0.3566749	2.24071	5
2.079442	-0.5276327	-1.832581	0.5877867	-2.733368	1.098612	2.772589	0.9962	3.42	-0.08338161	2.351375	7
1.808289	-0.967584	-1.89712	0.5877867	-2.631089	1.791759	2.944439	0.9955	3.42	-0.5621189	2.24071	5
2.079442	-0.2943711	-0.5798185	0.6931472	-2.137071	3.401197	4.89784	0.9968	3.24	-0.4155154	2.24071	5
1.722767	-0.6931472	-2.407946	0.8329091	-3.015935	2.833213	4.59512	0.9937	3.63	-0.4620355	2.564949	5
1.722767	-0.6931472	-2.407946	0.8329091	-3.015935	2.833213	4.59512	0.9937	3.63	-0.4620355	2.564949	5
1.88707	-0.6931472	-4.60517	0.4054651	-2.813411	2.833213	3.258097	0.9952	3.4	-0.5447272	2.282382	6
2.066863	0.03922071	-2.995732	0.7884574	-2.476938	2.564949	3.367296	0.9959	3.22	-0.597837	2.292535	6
2.128232	-0.2943711	-2.207275	0.6418539	-2.407946	2.772589	4.143135	0.9965	3.19	-0.1984509	2.261763	5
2.116256	-0.3354727	-1.89712	0.5877867	-2.419119	2.302585	3.951244	0.9968	3.23	-0.2613648	2.251292	5
1.974081	-0.8794768	-1.021651	0.6931472	-2.513306	2.564949	3.806662	0.9972	3.48	-0.4462871	2.219203	5
2.054124	-0.5798185	-1.660731	0.7419373	-2.513306	2.70805	4.65396	0.9962	3.33	-0.6161861	2.251292	5
2.054124	-0.5798185	-1.660731	0.6931472	-2.513306	2.833213	4.682131	0.9962	3.32	-0.6161861	2.251292	5
2.128232	-0.2943711	-2.207275	0.6418539	-2.407946	2.772589	4.143135	0.9965	3.19	-0.1984509	2.261763	5
2.116256	-0.3354727	-1.89712	0.5877867	-2.419119	2.302585	3.951244	0.9968	3.23	-0.2613648	2.251292	5
1.84055	-0.9416085	-2.525729	0.5306283	-2.718101	1.098612	2.995732	0.9954	3.34	-0.5447272	2.24071	5
2.091864	-0.4004776	-0.597837	0.5877867	-2.145581	3.465736	4.94876	0.9968	3.17	-0.4780358	2.24071	5
1.757858	-0.3856625	-3.912023	0.5877867	-2.441847	3.044522	4.543295	0.9944	3.54	-0.6539265	2.302585	5
2.028148	-0.7133499	-1.347074	0.4700036	-1.443923	2.302585	4.477337	0.9968	3.11	-0.2231436	2.230014	5
1.931521	-0.7133499	-2.302585	0.8329091	-2.60369	2.484907	3.401197	0.9959	3.42	-0.5447272	2.322388	6
2.104134	-0.9162907	-0.8209806	1.029619	-2.419119	2.397895	3.7612	0.9975	3.53	-0.4942963	2.351375	6
1.987874	-1.108663	-0.7550226	0.7419373	-2.56395	1.609438	2.397895	0.9958	3.33	-0.6348783	2.332144	6
2.219203	-0.6539265	0	1.223775	-0.4942963	3.465736	4.234107	0.9996	2.74	0.6931472	2.24071	4
2.014903	-0.5108256	-3.506558	0.5877867	-2.353878	3.218876	4.59512	0.995	3.35	-0.6161861	2.312535	5
2.014903	-0.5108256	-3.506558	0.5877867	-2.353878	3.218876	4.59512	0.995	3.35	-0.6161861	2.312535	5
1.960095	-0.8439701	-0.8675006	1.704748	-2.65926	3.367296	4.859812	0.9973	3.42	-0.3285041	2.351375	5
1.960095	-0.8439701	-0.8675006	1.704748	-2.645075	3.332205	4.85203	0.9973	3.42	-0.3424903	2.351375	5
1.960095	-0.8439701	-0.8675006	1.704748	-2.65926	3.367296	4.859812	0.9973	3.42	-0.3285041	2.351375	5
1.960095	-0.8439701	-0.8675006	1.704748	-2.645075	3.332205	4.85203	0.9973	3.42	-0.3424903	2.351375	5
1.916923	-0.5108256	-1.714798	0.6418539	-2.538307	2.890372	4.454347	0.9968	3.59	-0.5621189	2.230014	6
2.028148	-0.05129329	-3.506558	0.6931472	-2.407946	1.94591	2.995732	0.9959	3.2	-0.5798185	2.261763	5
2.028148	-0.3856625	-3.912023	0.2623643	-2.631089	2.197225	2.995732	0.9965	3.17	0.07696104	2.219203	4
2.054124	-0.6348783	-3.218876	0.5306283	-2.577022	2.833213	3.433987	0.9964	3.33	-0.5798185	2.302585	6
2.00148	-0.5108256	-1.347074	1.987874	-2.65926	3.583519	4.795791	0.9982	3.37	-0.7133499	2.24071	5
1.987874	-0.5276327	-1.347074	1.974081	-2.65926	3.555348	4.795791	0.9981	3.37	-0.7133499	2.24071	5
2.054124	-0.4620355	-0.7339692	0.5306283	-2.302585	2.639057	4.564348	0.9961	3.19	-0.4780358	2.251292	5
1.916923	-0.4462871	-2.302585	0.7419373	-2.465104	2.890372	4.615121	0.9956	3.34	-0.6539265	2.322388	5
1.987874	-0.597837	-3.506558	0.4700036	-2.631089	2.833213	3.73767	0.9956	3.37	-0.7339692	2.197225	4
1.916923	-0.4620355	-2.65926	0.7419373	-2.419119	2.397895	3.78419	0.9953	3.47	-0.597837	2.341806	6
2.014903	-0.3495575	-1.427116	0.5877867	-1.021651	2.70805	4.143135	0.9964	3	0.463734	2.251292	5
2.066863	-0.1221676	-3.506558	0.5877867	-2.847312	1.386294	2.079442	0.9972	3.36	-1.108663	2.208274	4
2.079442	-0.8675006	-1.771957	0.6931472	-2.617296	1.791759	2.890372	0.9972	3.29	-0.4942963	2.219203	6
2.079442	-0.8675006	-1.771957	0.6931472	-2.617296	1.791759	2.890372	0.9972	3.29	-0.4942963	2.219203	6
2.00148	-0.4780358	-2.995732	0.6418539	-2.688248	3.178054	3.73767	0.9961	3.42	-0.5621189	2.442347	6
1.987874	-0.967584	-1.560648	0.6931472	-2.525729	1.94591	3.555348	0.9961	3.33	-0.7550226	2.251292	5
1.931521	-0.6931472	-3.218876	0.4054651	-2.465104	2.944439	3.89182	0.9958	3.35	-0.2484614	2.251292	5
1.987874	-0.967584	-1.560648	0.6931472	-2.525729	1.94591	3.555348	0.9961	3.33	-0.7550226	2.251292	5
2.014903	-0.6539265	-0.8675006	0.8329091	-2.441847	2.079442	3.637586	0.9972	3.58	-0.4942963	2.351375	6
2.174752	-0.4942963	-1.966113	0.8754687	-2.703063	2.302585	3.73767	0.9969	3.19	-0.5276327	2.251292	5
2.174752	-0.4942963	-1.966113	0.8754687	-2.703063	2.302585	3.73767	0.9969	3.19	-0.5276327	2.251292	5
2.186051	-0.4942963	-0.7133499	0.6931472	-1.309333	3.135494	4.70048	0.9972	3.12	0.01980263	2.230014	5
1.974081	-0.3147107	-3.912023	0.9162907	-2.577022	2.772589	3.73767	0.9972	3.44	-0.6539265	2.230014	5
1.916923	-0.4942963	-1.609438	0.5877867	-2.56395	2.397895	4.174387	0.9971	3.54	-0.5447272	2.230014	5
1.902108	-0.4780358	-1.560648	0.6418539	-2.538307	2.079442	4.127134	0.997	3.52	-0.5447272	2.230014	6
2.186051	-1.171183	-0.5621189	0.6931472	-2.198225	3.258097	4.442651	0.9971	3.26	-0.6348783	2.272126	5
2.00148	-0.9416085	-0.7339692	0.6931472	-2.501036	2.639057	4.204693	0.9972	3.34	-0.597837	2.219203	5
2.04122	-0.3495575	-2.302585	0.9555114	-2.476938	2.197225	3.258097	0.9976	3.39	-0.7133499	2.272126	5
2.066863	-0.6931472	-1.108663	0.6931472	-2.476938	2.70805	4.962845	0.9968	3.2	-0.597837	2.251292	5
2.066863	-0.7133499	-1.139434	0.6418539	-2.501036	2.833213	4.969813	0.9968	3.2	-0.597837	2.251292	5
2.104134	-0.6931472	-1.049822	1.064711	-2.56395	3.044522	4.844187	0.9976	3.23	-0.4780358	2.24071	5
1.856298	-0.9942523	-1.386294	0.6418539	-2.60369	3.044522	3.89182	0.9974	3.57	-0.4780358	2.282382	6
1.916923	-0.4620355	-2.120264	1.335001	-2.312635	2.772589	4.836282	0.9969	3.28	-0.4942963	2.251292	5
2.028148	-0.597837	-1.560648	0.7884574	-2.645075	1.94591	3.332205	0.9964	3.28	-0.597837	2.272126	5
2.028148	-0.597837	-1.560648	0.7884574	-2.645075	1.94591	3.332205	0.9964	3.28	-0.597837	2.272126	5
2.054124	-0.5276327	-1.108663	0.6931472	-2.60369	3.178054	4.787492	0.9968	3.25	-0.6161861	2.24071	5
1.987874	-0.5447272	-1.203973	0.8754687	-2.60369	2.70805	4.007333	0.9968	3.46	-0.5276327	2.322388	5
2.442347	-1.203973	-0.5108256	0.6931472	-2.703063	2.484907	3.295837	0.9981	3.11	-0.03045921	2.312535	6
1.686399	-0.1803236	-2.525729	0.1823216	-3.079114	2.564949	4.532599	0.9924	3.57	-0.1625189	2.564949	7
1.931521	0.0861777	-2.813411	0.7419373	-2.796881	2.484907	3.433987	0.9948	3.51	-0.8439701	2.433613	4
2.261763	-1.139434	-0.7550226	0.3364722	-2.882404	2.197225	3.178054	0.99695	3.22	-0.1984509	2.332144	7
2.174752	-0.9942523	-0.7339692	0.7419373	-2.333044	3.663562	4.976734	0.9975	3.04	0.0295588	2.230014	5
1.916923	-0.6931472	-2.207275	0.4054651	-2.590267	2.772589	3.89182	0.99545	3.36	-0.2357223	2.251292	5
1.94591	-0.8675006	-1.049822	0.4700036	-2.430418	2.772589	3.663562	0.9961	3.34	-0.597837	2.219203	5
1.94591	-0.8439701	-1.021651	0.4700036	-2.419119	2.639057	3.610918	0.99615	3.34	-0.5798185	2.219203	6
2.549445	-1.203973	-0.3011051	0.9555114	-2.353878	2.197225	3.332205	0.9994	3.2	-0.2613648	2.379546	7
2.549445	-1.203973	-0.3011051	0.9555114	-2.353878	2.197225	3.332205	0.9994	3.2	-0.2613648	2.379546	7
2.054124	-0.5621189	-1.171183	0.5877867	-2.673649	3.258097	4.787492	0.99625	3.29	-0.6348783	2.230014	5
2.054124	-0.8209806	-1.272966	0.9932518	-2.302585	2.890372	4.553877	0.9966	3.22	-0.4004776	2.24071	5
2.397895	-1.203973	-0.5447272	0.7419373	-2.918771	1.94591	2.944439	0.998	3.31	-0.1278334	2.351375	7
2.272126	-0.6348783	-0.5108256	0.6931472	-3.244194	1.609438	2.944439	0.99585	3.3	-0.1508229	2.517696	6
2.079442	-0.3215836	-1.427116	1.029619	-2.488915	2.302585	4.127134	0.99685	3.35	-0.5798185	2.302585	6
2.451005	-0.8209806	-0.4462871	0.7419373	-2.830218	1.609438	2.70805	0.998	3.21	-0.4004776	2.322388	6
2.104134	-0.5621189	-1.347074	0.7884574	-2.813411	3.332205	4.174387	0.9959	3.3	-0.8439701	2.312535	5
2.054124	-0.3078848	-2.525729	0.8754687	-2.385967	2.302585	3.713572	0.9974	3.24	-0.3424903	2.282382	6
1.94591	-0.7133499	-0.7133499	1.722767	-2.813411	3.258097	4.795791	0.9974	3.34	-0.2744368	2.351375	5
2.163323	-0.4700036	-1.832581	0.6931472	-2.292635	2.564949	3.89182	0.9962	3.14	-0.5621189	2.397895	5
2.091864	-0.3215836	-1.514128	0.7884574	-2.631089	2.397895	3.713572	0.9967	3.36	-0.597837	2.208274	5
2.014903	-0.7133499	-1.660731	0.6418539	-2.577022	2.302585	3.78419	0.9957	3.39	-0.6161861	2.272126	5
2.054124	-0.6348783	-1.108663	0.8754687	-2.525729	3.178054	4.969813	0.99655	3.3	-0.5108256	2.251292	5
2.054124	-1.07881	-0.9942523	0.6931472	-2.501036	3.178054	4.060443	0.9964	3.34	-0.5276327	2.24071	6
2.00148	-0.6348783	-1.347074	0.6931472	-2.292635	2.772589	4.276666	0.9957	3.15	-0.5621189	2.24071	5
1.916923	-0.4942963	-3.218876	0.4054651	-2.864704	1.609438	2.302585	0.99525	3.42	-0.5108256	2.251292	5
2.151762	-0.438505	-1.386294	0.6931472	-2.488915	2.079442	3.332205	0.99815	3.28	-0.5108256	2.302585	6
2.128232	-0.4541303	-1.021651	0.6931472	-2.419119	2.70805	4.007333	0.99745	3.31	-0.5621189	2.341806	4
2.04122	-0.8439701	-1.386294	0.9555114	-2.617296	3.367296	4.143135	0.99615	3.37	-0.5447272	2.351375	6
2.186051	-0.5276327	-0.6931472	0.6931472	-1.087672	3.295837	4.394449	0.9964	3.04	0.4762342	2.251292	6
2.197225	-0.1984509	-1.966113	0.9555114	-2.419119	2.197225	3.135494	0.9984	3.39	-0.4620355	2.282382	5
2.04122	-0.8439701	-1.386294	0.9555114	-2.617296	3.367296	4.143135	0.99615	3.37	-0.5447272	2.351375	6
1.931521	-0.6539265	-1.386294	0.9555114	-2.513306	2.302585	3.610918	0.99685	3.46	-0.6931472	2.397895	5
1.648659	-0.7339692	-3.218876	0.4700036	-2.918771	2.944439	4.663439	0.9927	3.54	-0.4780358	2.501436	7
2.079442	-0.967584	-2.813411	0.5877867	-2.551046	2.484907	3.89182	0.99625	3.37	-0.6539265	2.292535	6
2.140066	-0.9942523	-1.609438	1.029619	-2.407946	2.890372	4.060443	0.998	3.34	-0.3566749	2.261763	6
1.931521	-0.6539265	-1.386294	0.9555114	-2.513306	2.302585	3.610918	0.99685	3.46	-0.6931472	2.397895	5
2.104134	0	-2.407946	0.8329091	-2.733368	1.94591	3.610918	0.99685	3.32	-0.597837	2.197225	6
2.104134	0	-2.407946	0.8329091	-2.733368	1.94591	3.610918	0.99685	3.32	-0.597837	2.197225	6
2.186051	-0.4541303	-0.9942523	0.5306283	-1.335601	1.609438	4.127134	0.9971	3	0.0861777	2.230014	5
2.484907	-0.967584	-0.5798185	0.7419373	-2.375156	1.791759	3.178054	0.99925	3.14	-0.3424903	2.388763	6
2.04122	-0.5447272	-2.302585	0.5877867	-2.282782	3.332205	4.691348	0.99565	3.08	-0.7133499	2.282382	6
2.70805	-1.560648	-0.8209806	0.7884574	-2.590267	2.302585	3.178054	1.00005	3.07	-0.1743534	2.219203	7
2.70805	-1.560648	-0.8209806	0.7884574	-2.590267	2.302585	3.178054	1.00005	3.07	-0.1743534	2.219203	7
